"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","responses","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"null","Sounds/car_sound.wav","null","audio-keyboard-response","206","229308","0.0-11.0-0.39","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","207","230317","0.0-11.0-1.39","longtest","","1","","","","","","",""
"null","Images/car_cartoon.png","null","image-keyboard-response","208","230570","0.0-11.0-2.39","longtest","","1","1580682577470","match","car","car","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","209","232587","0.0-11.0-3.39","longtest","","1","","","","","","",""
"null","Sounds/frog_label.wav","null","audio-keyboard-response","210","233489","0.0-11.0-0.40","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","211","234484","0.0-11.0-1.40","longtest","","1","","","","","","",""
"null","Images/frog_cartoon.png","null","image-keyboard-response","212","234736","0.0-11.0-2.40","longtest","","1","1580682581638","match","frog","frog","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","213","236740","0.0-11.0-3.40","longtest","","1","","","","","","",""
"null","Sounds/dog_sound.wav","null","audio-keyboard-response","214","237449","0.0-11.0-0.41","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","215","238451","0.0-11.0-1.41","longtest","","1","","","","","","",""
"null","Images/dog_2.png","null","image-keyboard-response","216","238703","0.0-11.0-2.41","longtest","","1","1580682585604","match","dog","dog","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","217","240706","0.0-11.0-3.41","longtest","","1","","","","","","",""
"null","Sounds/gun_sound.wav","null","audio-keyboard-response","218","241289","0.0-11.0-0.42","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","219","242284","0.0-11.0-1.42","longtest","","1","","","","","","",""
"null","Images/gun_orig.png","null","image-keyboard-response","220","242538","0.0-11.0-2.42","longtest","","1","1580682589437","match","gun","gun","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","221","244555","0.0-11.0-3.42","longtest","","1","","","","","","",""
"null","Sounds/motorcycle_sound.wav","null","audio-keyboard-response","222","245669","0.0-11.0-0.43","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","223","246667","0.0-11.0-1.43","longtest","","1","","","","","","",""
"null","Images/cat_2.png","null","image-keyboard-response","224","246920","0.0-11.0-2.43","longtest","","1","1580682593821","non-match","cat","motorcycle","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","225","248925","0.0-11.0-3.43","longtest","","1","","","","","","",""
"null","Sounds/train_sound.wav","null","audio-keyboard-response","226","250229","0.0-11.0-0.44","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","227","251234","0.0-11.0-1.44","longtest","","1","","","","","","",""
"null","Images/train_3.png","null","image-keyboard-response","228","251488","0.0-11.0-2.44","longtest","","1","1580682598387","match","train","train","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","229","253491","0.0-11.0-3.44","longtest","","1","","","","","","",""
"null","Sounds/whistle_sound.wav","null","audio-keyboard-response","230","254189","0.0-11.0-0.45","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","231","255184","0.0-11.0-1.45","longtest","","1","","","","","","",""
"null","Images/whistle_3.png","null","image-keyboard-response","232","255437","0.0-11.0-2.45","longtest","","1","1580682602337","match","whistle","whistle","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","233","257440","0.0-11.0-3.45","longtest","","1","","","","","","",""
"null","Sounds/dog_label.wav","null","audio-keyboard-response","234","258109","0.0-11.0-0.46","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","235","259117","0.0-11.0-1.46","longtest","","1","","","","","","",""
"null","Images/dog_1.png","null","image-keyboard-response","236","259370","0.0-11.0-2.46","longtest","","1","1580682606271","match","dog","dog","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","237","261374","0.0-11.0-3.46","longtest","","1","","","","","","",""
"null","Sounds/frog_sound.wav","null","audio-keyboard-response","238","262289","0.0-11.0-0.47","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","239","263284","0.0-11.0-1.47","longtest","","1","","","","","","",""
"null","Images/motorcycle_orig.png","null","image-keyboard-response","240","263536","0.0-11.0-2.47","longtest","","1","1580682610437","non-match","motorcycle","frog","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","241","265540","0.0-11.0-3.47","longtest","","1","","","","","","",""
"null","Sounds/whistle_label.wav","null","audio-keyboard-response","242","266249","0.0-11.0-0.48","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","243","267251","0.0-11.0-1.48","longtest","","1","","","","","","",""
"null","Images/whistle_orig.png","null","image-keyboard-response","244","267505","0.0-11.0-2.48","longtest","","1","1580682614404","match","whistle","whistle","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","245","269519","0.0-11.0-3.48","longtest","","1","","","","","","",""
"null","Sounds/gun_label.wav","null","audio-keyboard-response","246","270089","0.0-11.0-0.49","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","247","271084","0.0-11.0-1.49","longtest","","1","","","","","","",""
"null","Images/car_2.png","null","image-keyboard-response","248","271337","0.0-11.0-2.49","longtest","","1","1580682618237","non-match","car","gun","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","249","273341","0.0-11.0-3.49","longtest","","1","","","","","","",""
"null","Sounds/cat_label.wav","null","audio-keyboard-response","250","274189","0.0-11.0-0.50","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","251","275184","0.0-11.0-1.50","longtest","","1","","","","","","",""
"null","Images/rooster_1.png","null","image-keyboard-response","252","275437","0.0-11.0-2.50","longtest","","1","1580682622338","non-match","rooster","cat","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","253","277441","0.0-11.0-3.50","longtest","","1","","","","","","",""
"null","Sounds/train_sound.wav","null","audio-keyboard-response","254","278749","0.0-11.0-0.51","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","255","279751","0.0-11.0-1.51","longtest","","1","","","","","","",""
"null","Images/frog_3.png","null","image-keyboard-response","256","280005","0.0-11.0-2.51","longtest","","1","1580682626904","non-match","frog","train","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","257","282021","0.0-11.0-3.51","longtest","","1","","","","","","",""
"null","Sounds/gun_label.wav","null","audio-keyboard-response","258","282569","0.0-11.0-0.52","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","259","283568","0.0-11.0-1.52","longtest","","1","","","","","","",""
"null","Images/gun_1.png","null","image-keyboard-response","260","283820","0.0-11.0-2.52","longtest","","1","1580682630721","match","gun","gun","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","261","285824","0.0-11.0-3.52","longtest","","1","","","","","","",""
"null","Sounds/whistle_label.wav","null","audio-keyboard-response","262","286509","0.0-11.0-0.53","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","263","287518","0.0-11.0-1.53","longtest","","1","","","","","","",""
"null","Images/whistle_2.png","null","image-keyboard-response","264","287772","0.0-11.0-2.53","longtest","","1","1580682634671","match","whistle","whistle","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","265","289789","0.0-11.0-3.53","longtest","","1","","","","","","",""
"null","Sounds/cat_sound.wav","null","audio-keyboard-response","266","290629","0.0-11.0-0.54","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","267","291635","0.0-11.0-1.54","longtest","","1","","","","","","",""
"null","Images/cat_cartoon.png","null","image-keyboard-response","268","291887","0.0-11.0-2.54","longtest","","1","1580682638788","match","cat","cat","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","269","293892","0.0-11.0-3.54","longtest","","1","","","","","","",""
"null","Sounds/train_label.wav","null","audio-keyboard-response","270","295169","0.0-11.0-0.55","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","271","296168","0.0-11.0-1.55","longtest","","1","","","","","","",""
"null","Images/dog_3.png","null","image-keyboard-response","272","296421","0.0-11.0-2.55","longtest","","1","1580682643321","non-match","dog","train","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","273","298426","0.0-11.0-3.55","longtest","","1","","","","","","",""
"null","Sounds/car_label.wav","null","audio-keyboard-response","274","299509","0.0-11.0-0.56","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","275","300518","0.0-11.0-1.56","longtest","","1","","","","","","",""
"null","Images/whistle_3.png","null","image-keyboard-response","276","300772","0.0-11.0-2.56","longtest","","1","1580682647672","non-match","whistle","car","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","277","302790","0.0-11.0-3.56","longtest","","1","","","","","","",""
"null","Sounds/cat_label.wav","null","audio-keyboard-response","278","303629","0.0-11.0-0.57","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","279","304635","0.0-11.0-1.57","longtest","","1","","","","","","",""
"null","Images/cat_orig.png","null","image-keyboard-response","280","304888","0.0-11.0-2.57","longtest","","1","1580682651788","match","cat","cat","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","281","306905","0.0-11.0-3.57","longtest","","1","","","","","","",""
"null","Sounds/train_sound.wav","null","audio-keyboard-response","282","308209","0.0-11.0-0.58","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","283","309219","0.0-11.0-1.58","longtest","","1","","","","","","",""
"null","Images/train_orig.png","null","image-keyboard-response","284","309471","0.0-11.0-2.58","longtest","","1","1580682656372","match","train","train","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","285","311476","0.0-11.0-3.58","longtest","","1","","","","","","",""
"null","Sounds/dog_sound.wav","null","audio-keyboard-response","286","312189","0.0-11.0-0.59","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","287","313185","0.0-11.0-1.59","longtest","","1","","","","","","",""
"null","Images/dog_cartoon.png","null","image-keyboard-response","288","313438","0.0-11.0-2.59","longtest","","1","1580682660338","match","dog","dog","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","289","315441","0.0-11.0-3.59","longtest","","1","","","","","","",""
"null","Sounds/whistle_label.wav","null","audio-keyboard-response","290","316149","0.0-11.0-0.60","longtest","","1","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","291","317152","0.0-11.0-1.60","longtest","","1","","","","","","",""
"null","Images/frog_orig.png","null","image-keyboard-response","292","317405","0.0-11.0-2.60","longtest","","1","1580682664305","non-match","frog","whistle","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","293","319422","0.0-11.0-3.60","longtest","","1","","","","","","",""
"null","Sounds/gun_label.wav","null","audio-keyboard-response","294","320009","0.0-11.0-0.61","longtest","","1","","","","","","",""
